segment_id,street,start_latitude,start_longitude,end_latitude,end_longitude,street_norm,geometry
1221,Halsted,41.874336,-87.646935,41.881775,-87.64717,HALSTED,"LINESTRING (446317.0128170668 4636026.379110284, 446303.6145018089 4636852.421155836)"
1222,Halsted,41.881775,-87.64717,41.891186,-87.64743,HALSTED,"LINESTRING (446303.6145018089 4636852.421155836, 446289.9749773531 4637897.446929648)"
1223,Halsted,41.891186,-87.64743,41.896397,-87.64755,HALSTED,"LINESTRING (446289.9749773531 4637897.446929648, 446284.2145701598 4638476.0743253445)"
499,Archer,41.802185,-87.72349,41.807762,-87.714035,ARCHER,"LINESTRING (439897.06218999653 4628066.383256378, 440687.4933516804 4628679.018434114)"
500,Archer,41.807762,-87.714035,41.813988,-87.70426,ARCHER,"LINESTRING (440687.4933516804 4628679.018434114, 441504.9940110457 4629363.5224416)"
506,Archer,41.847046,-87.64652,41.852726,-87.63482,ARCHER,"LINESTRING (446328.38324667636 4632996.15814861, 447304.6249964514 4633619.550997515)"
616,Lake Shore Dr,41.88439,-87.61423,41.88092,-87.61767,LAKE SHORE,"LINESTRING (449039.07767059194 4637122.878754598, 448750.8230758043 4636739.510486439)"
760,Grand,41.8919,-87.61422,41.8918,-87.6202,GRAND,"LINESTRING (449045.6769028439 4637956.392825068, 448549.38752909075 4637948.950257115)"
770,Harlem,41.945263,-87.80682,41.95388,-87.807106,HARLEM,"LINESTRING (433123.3044115134 4644013.607258986, 433108.91597751464 4644970.609572097)"
890,Lake Shore Dr,41.93343,-87.632225,41.926086,-87.63139,LAKE SHORE,"LINESTRING (447585.97327999526 4642578.29835868, 447648.91297262977 4641762.477577544)"
903,Michigan,41.860207,-87.62378,41.86745,-87.62393,MICHIGAN,"LINESTRING (448227.05461329635 4634443.384587153, 448220.23524630256 4635247.768023006)"
904,Michigan,41.86745,-87.62393,41.87578,-87.62412,MICHIGAN,"LINESTRING (448220.23524630256 4635247.768023006, 448211.12876039103 4636172.45945422)"
907,Michigan,41.87578,-87.62412,41.884476,-87.62426,MICHIGAN,"LINESTRING (448211.12876039103 4636172.45945422, 448206.75731972593 4637138.202984742)"
908,Michigan,41.884476,-87.62426,41.89257,-87.624,MICHIGAN,"LINESTRING (448206.75731972593 4637138.202984742, 448234.81472314225 4638036.78982678)"
917,Michigan,41.86745,-87.62443,41.860207,-87.62424,MICHIGAN,"LINESTRING (448179.07971296343 4635248.067266751, 448189.06060139637 4634443.660728388)"
918,Michigan,41.87578,-87.6246,41.86745,-87.62443,MICHIGAN,"LINESTRING (448171.24472869025 4636172.749584939, 448179.07971296343 4635248.067266751)"
927,Milwaukee,41.896233,-87.6552,41.90334,-87.666275,MILWAUKEE,"LINESTRING (445649.9330478997 4638462.676740402, 444737.1215831152 4639258.80351407)"
1127,Cicero,41.851242,-87.744064,41.86596,-87.74462,CICERO,"LINESTRING (438234.8562061621 4633527.606219859, 438202.7947688792 4635162.004954308)"
1272,Madison,41.881516,-87.65714,41.881676,-87.64736,MADISON,"LINESTRING (445476.03545178 4636829.907898031, 446287.7059118297 4636841.528585322)"
1274,Madison,41.881355,-87.6668,41.881516,-87.65714,MADISON,"LINESTRING (444674.4891677374 4636818.301001088, 445476.03545178 4636829.907898031)"
83,Pulaski,41.88547,-87.72606,41.88194,-87.72596,PULASKI,"LINESTRING (439761.6439343055 4637315.195924595, 439766.5549863375 4636922.93139795)"
261,87th,41.736366,-87.61453,41.73651,-87.60483,87TH,"LINESTRING (448896.2386364328 4620688.394577609, 449703.3769424026 4620698.771567435)"
262,87th,41.73651,-87.60483,41.736774,-87.58564,87TH,"LINESTRING (449703.3769424026 4620698.771567435, 451299.2229679902 4620716.959054883)"
263,87th,41.736774,-87.58564,41.737015,-87.56887,87TH,"LINESTRING (451299.2229679902 4620716.959054883, 452693.9189573602 4620734.287695282)"
275,87th,41.73664,-87.614525,41.736485,-87.62476,87TH,"LINESTRING (448897.0908248068 4620718.883832008, 448045.5312466617 4620707.649461649)"
276,87th,41.736786,-87.60482,41.73664,-87.614525,87TH,"LINESTRING (449704.22569105827 4620729.260887783, 448897.0908248068 4620718.883832008)"
277,87th,41.73705,-87.58563,41.736786,-87.60482,87TH,"LINESTRING (451300.06491575565 4620747.448505798, 449704.22569105827 4620729.260887783)"
309,Irving Park,41.953785,-87.727615,41.953667,-87.73806,IRVING PARK,"LINESTRING (439696.8690429294 4644901.030556085, 438831.12236447795 4644895.303023897)"
310,Irving Park,41.953922,-87.71781,41.953785,-87.727615,IRVING PARK,"LINESTRING (440509.51604527025 4644909.425983544, 439696.8690429294 4644901.030556085)"
315,Irving Park,41.954426,-87.669044,41.954292,-87.67876,IRVING PARK,"LINESTRING (444551.6712801833 4644932.630322538, 443746.6312778046 4644924.135950009)"
316,Irving Park,41.954514,-87.66225,41.954426,-87.669044,IRVING PARK,"LINESTRING (445115.1290403056 4644937.99583913, 444551.6712801833 4644932.630322538)"
317,Irving Park,41.954624,-87.65454,41.954514,-87.66225,IRVING PARK,"LINESTRING (445753.8484818553 4644945.3722049175, 445115.1290403056 4644937.99583913)"
318,Irving Park,41.954697,-87.6497,41.954624,-87.65454,IRVING PARK,"LINESTRING (446155.4208944299 4644950.364216539, 445753.8484818553 4644945.3722049175)"
320,North,41.90873,-87.80576,41.908897,-87.79481,NORTH,"LINESTRING (433173.08917978243 4639956.5317386165, 434081.90117956384 4639966.689656456)"
321,North,41.908897,-87.79481,41.908974,-87.784966,NORTH,"LINESTRING (434081.90117956384 4639966.689656456, 434898.23310257465 4639967.643551431)"
322,North,41.908974,-87.784966,41.909126,-87.77562,NORTH,"LINESTRING (434898.23310257465 4639967.643551431, 435673.51048519113 4639977.533692495)"
323,North,41.909126,-87.77562,41.90924,-87.765724,NORTH,"LINESTRING (435673.51048519113 4639977.533692495, 436494.30426298373 4639982.866049652)"
627,Cicero,41.93882,-87.7467,41.946117,-87.74687,CICERO,"LINESTRING (438100.9843453639 4643253.080432084, 438093.49746607715 4644063.441304335)"
636,Cicero,41.793037,-87.742165,41.78432,-87.74159,CICERO,"LINESTRING (438336.73313565424 4627063.985564769, 438375.92783823545 4626095.809540941)"
637,Cicero,41.800343,-87.74317,41.793037,-87.742165,CICERO,"LINESTRING (438260.0705806068 4627875.769265852, 438336.73313565424 4627063.985564769)"
638,Cicero,41.80763,-87.743324,41.800343,-87.74317,CICERO,"LINESTRING (438254.390133247 4628684.8230874995, 438260.0705806068 4627875.769265852)"
642,Cicero,41.880497,-87.74544,41.87314,-87.74518,CICERO,"LINESTRING (438149.06259781163 4636776.688862211, 438163.4923529015 4635959.500387883)"
643,Cicero,41.887924,-87.745705,41.880497,-87.74544,CICERO,"LINESTRING (438134.0720969849 4637601.507613995, 438149.06259781163 4636776.688862211)"
644,Cicero,41.89499,-87.745995,41.887924,-87.745705,CICERO,"LINESTRING (438116.83926007693 4638386.107928557, 438134.0720969849 4637601.507613995)"
651,Cicero,41.94612,-87.74724,41.93882,-87.74706,CICERO,"LINESTRING (438063.1465874346 4644064.129412739, 438070.6263124046 4643253.344929628)"
652,Cicero,41.953423,-87.74748,41.94612,-87.74724,CICERO,"LINESTRING (438049.98036087624 4644874.964583436, 438063.1465874346 4644064.129412739)"
705,Dr Martin L King Jr,41.75112,-87.61518,41.743813,-87.61493,MARTIN L KING JR,"LINESTRING (448854.0214056048 4622326.975793974, 448869.15436406987 4621515.35112712)"
706,Dr Martin L King Jr,41.758404,-87.615265,41.75112,-87.61518,MARTIN L KING JR,"LINESTRING (448852.82603567326 4623135.537063748, 448854.0214056048 4622326.975793974)"
707,Dr Martin L King Jr,41.765717,-87.61548,41.758404,-87.615265,MARTIN L KING JR,"LINESTRING (448840.8765099808 4623947.564708679, 448852.82603567326 4623135.537063748)"
715,Dr Martin L King Jr,41.823826,-87.61717,41.816635,-87.61697,MARTIN L KING JR,"LINESTRING (448746.4095290875 4630400.191810925, 448757.7840094472 4629601.713142066)"
716,Dr Martin L King Jr,41.831104,-87.61734,41.823826,-87.61717,MARTIN L KING JR,"LINESTRING (448738.27729859855 4631208.389984851, 448746.4095290875 4630400.191810925)"
717,Dr Martin L King Jr,41.838425,-87.61747,41.831104,-87.61734,MARTIN L KING JR,"LINESTRING (448733.3497929023 4632021.2252929555, 448738.27729859855 4631208.389984851)"
718,Dr Martin L King Jr,41.8457,-87.61766,41.838425,-87.61747,MARTIN L KING JR,"LINESTRING (448723.32202135125 4632829.015696012, 448733.3497929023 4632021.2252929555)"
222,Roosevelt,41.866474,-87.68604,41.86662,-87.676254,ROOSEVELT,"LINESTRING (443064.7930224781 4635178.672230226, 443877.2801059182 4635188.3208169555)"
223,Roosevelt,41.86662,-87.676254,41.866726,-87.66638,ROOSEVELT,"LINESTRING (443877.2801059182 4635188.3208169555, 444696.69532317074 4635193.772619376)"
224,Roosevelt,41.866726,-87.66638,41.86686,-87.656685,ROOSEVELT,"LINESTRING (444696.69532317074 4635193.772619376, 445501.56743170315 4635202.394779592)"
225,Roosevelt,41.86686,-87.656685,41.867016,-87.64692,ROOSEVELT,"LINESTRING (445501.56743170315 4635202.394779592, 446312.1536699085 4635213.606109547)"
226,Roosevelt,41.867016,-87.64692,41.86708,-87.64219,ROOSEVELT,"LINESTRING (446312.1536699085 4635213.606109547, 446704.7708366683 4635217.858698349)"
231,Roosevelt,41.86609,-87.74476,41.865852,-87.754555,ROOSEVELT,"LINESTRING (438191.52248515224 4635176.504030334, 437378.29197189154 4635157.344456656)"
232,Roosevelt,41.86617,-87.73496,41.86609,-87.74476,ROOSEVELT,"LINESTRING (439004.59813506907 4635178.391425731, 438191.52248515224 4635176.504030334)"
233,Roosevelt,41.86631,-87.72517,41.86617,-87.73496,ROOSEVELT,"LINESTRING (439817.728800783 4635187.148168611, 439004.59813506907 4635178.391425731)"
234,Roosevelt,41.86643,-87.715416,41.86631,-87.72517,ROOSEVELT,"LINESTRING (440627.0354770561 4635193.488138044, 439817.728800783 4635187.148168611)"
235,Roosevelt,41.866543,-87.705666,41.86643,-87.715416,ROOSEVELT,"LINESTRING (441436.3354979885 4635199.496486657, 440627.0354770561 4635193.488138044)"
236,Roosevelt,41.86665,-87.69591,41.866543,-87.705666,ROOSEVELT,"LINESTRING (442246.2587480316 4635204.74454646, 441436.3354979885 4635199.496486657)"
242,Roosevelt,41.867355,-87.64219,41.86729,-87.64692,ROOSEVELT,"LINESTRING (446704.99896037637 4635248.35318922, 446312.3834738003 4635244.100603226)"
243,Roosevelt,41.86751,-87.63043,41.867355,-87.64219,ROOSEVELT,"LINESTRING (447680.8309104361 4635258.485837696, 446704.99896037637 4635248.35318922)"
244,Roosevelt,41.86764,-87.61896,41.86751,-87.63043,ROOSEVELT,"LINESTRING (448633.20956879965 4635265.956252841, 447680.8309104361 4635258.485837696)"
301,Irving Park,41.9529,-87.80726,41.952682,-87.81706,IRVING PARK,"LINESTRING (433095.24441612524 4644861.878246969, 432282.48187691654 4644845.436538801)"
302,Irving Park,41.95288,-87.79627,41.9529,-87.80726,IRVING PARK,"LINESTRING (434005.7665991219 4644851.2419549255, 433095.24441612524 4644861.878246969)"
376,Western,41.75923,-87.68329,41.750103,-87.68303,WESTERN,"LINESTRING (443198.695590003 4623270.121640834, 443212.2130752165 4622256.450824472)"
377,Western,41.7647,-87.683426,41.75923,-87.68329,WESTERN,"LINESTRING (443192.1046932743 4623877.550489902, 443198.695590003 4623270.121640834)"
379,Western,41.779217,-87.68382,41.77198,-87.683624,WESTERN,"LINESTRING (443171.9408754171 4625489.336783787, 443182.03898345836 4624685.77251479)"
380,Western,41.78653,-87.68401,41.779217,-87.68382,WESTERN,"LINESTRING (443162.5487351566 4626301.367638091, 443171.9408754171 4625489.336783787)"
388,Western,41.85203,-87.68582,41.839073,-87.68541,WESTERN,"LINESTRING (443070.34642263025 4633575.024160683, 443093.06287417345 4632136.008053445)"
389,Western,41.857517,-87.68594,41.85203,-87.68582,WESTERN,"LINESTRING (443065.0787884078 4634184.147140287, 443070.34642263025 4633575.024160683)"
390,Western,41.866615,-87.68622,41.857517,-87.68594,WESTERN,"LINESTRING (443050.35532052704 4635194.45942024, 443065.0787884078 4634184.147140287)"
391,Western,41.876083,-87.686455,41.866615,-87.68622,WESTERN,"LINESTRING (443039.1337431753 4636245.8310098685, 443050.35532052704 4635194.45942024)"
399,Western,41.927982,-87.687935,41.9249,-87.68783,WESTERN,"LINESTRING (442962.52506179904 4642009.043005688, 442968.6357734008 4641666.752162471)"
400,Western,41.93218,-87.688065,41.927982,-87.687935,WESTERN,"LINESTRING (442955.51028424065 4642475.022873314, 442962.52506179904 4642009.043005688)"
401,Western,41.93946,-87.68835,41.93218,-87.688065,WESTERN,"LINESTRING (442938.5988692034 4643283.74867039, 442955.51028424065 4642475.022873314)"
402,Western,41.94673,-87.68844,41.93946,-87.68835,WESTERN,"LINESTRING (442937.492996432 4644091.077946695, 442938.5988692034 4643283.74867039)"
403,Western,41.954014,-87.68865,41.94673,-87.68844,WESTERN,"LINESTRING (442926.2830530816 4644899.760158736, 442937.492996432 4644091.077946695)"
405,Western,41.968616,-87.68909,41.961315,-87.688866,WESTERN,"LINESTRING (442903.2799428131 4646521.368290676, 442915.09509264375 4645710.561146631)"
406,Western,41.97589,-87.68933,41.968616,-87.68909,WESTERN,"LINESTRING (442889.5497803846 4647329.226968144, 442903.2799428131 4646521.368290676)"
566,Cicero,41.778408,-87.74211,41.784317,-87.74123,CICERO,"LINESTRING (438327.15131576994 4625439.711020854, 438406.35539521603 4626095.123609277)"
572,Cicero,41.865906,-87.744576,41.87314,-87.744804,CICERO,"LINESTRING (438206.5424110913 4635156.042505063, 438194.51462966896 4635959.231130622)"
573,Cicero,41.87314,-87.744804,41.880493,-87.74507,CICERO,"LINESTRING (438194.51462966896 4635959.231130622, 438179.44460362743 4636776.001462684)"
574,Cicero,41.880493,-87.74507,41.88792,-87.74534,CICERO,"LINESTRING (438179.44460362743 4636776.001462684, 438164.4505816409 4637600.820111788)"
575,Cicero,41.88792,-87.74534,41.894985,-87.74563,CICERO,"LINESTRING (438164.4505816409 4637600.820111788, 438147.21439475374 4638385.420315972)"
587,Lake Shore Dr,41.880917,-87.6173,41.884388,-87.61386,LAKE SHORE,"LINESTRING (448781.2054224011 4636738.868330034, 449069.45838698075 4637122.237813396)"
595,Lake Shore Dr,41.926083,-87.63103,41.933426,-87.63185,LAKE SHORE,"LINESTRING (447679.27384793566 4641761.830519008, 447616.96317927947 4642577.646337279)"
609,Lake Shore Dr,41.838573,-87.608536,41.8253,-87.60056,LAKE SHORE,"LINESTRING (449475.23473057733 4632032.449201651, 450126.882438408 4630553.900010198)"
1281,Columbus,41.891003,-87.62042,41.884415,-87.62074,COLUMBUS,"LINESTRING (448530.39275151223 4637860.563891982, 448498.51853230625 4637129.30965332)"
1282,Fairbanks,41.891003,-87.620125,41.896786,-87.62027,FAIRBANKS,"LINESTRING (448555.07700303604 4637860.385453195, 448547.69308351877 4638502.553478156)"
8,Garfield,41.794033,-87.65488,41.794163,-87.645164,GARFIELD,"LINESTRING (445589.9900970031 4627115.598505155, 446397.03555821156 4627123.897040273)"
32,Pulaski,41.793205,-87.72298,41.802315,-87.72333,PULASKI,"LINESTRING (439931.14198967343 4627069.035560824, 439910.49332301546 4628080.67127763)"
33,Pulaski,41.802315,-87.72324,41.807884,-87.72346,PULASKI,"LINESTRING (439917.4651877917 4628080.612609757, 439904.92356591084 4628699.117026347)"
34,Pulaski,41.807884,-87.723404,41.815193,-87.72375,PULASKI,"LINESTRING (439909.35982287076 4628699.079683939, 439887.6752284152 4629510.805837018)"
35,Pulaski,41.815193,-87.72368,41.82299,-87.72394,PULASKI,"LINESTRING (439893.3783389367 4629510.757805225, 439879.12702545244 4630376.638468913)"
55,Pulaski,41.968243,-87.727844,41.975533,-87.72812,PULASKI,"LINESTRING (439691.5348009655 4646506.416832325, 439675.65592029865 4647316.000999877)"
56,Pulaski,41.975533,-87.72805,41.98283,-87.72832,PULASKI,"LINESTRING (439681.3447823103 4647315.952648044, 439666.1106518331 4648126.379607813)"
57,Pulaski,41.98283,-87.72832,41.98865,-87.72832,PULASKI,"LINESTRING (439666.1106518331 4648126.379607813, 439671.60688914685 4648772.707864562)"
59,Pulaski,41.698566,-87.72088,41.691273,-87.720535,PULASKI,"LINESTRING (440017.43657429033 4616560.302007752, 440039.22974356683 4615750.287335613)"
60,Pulaski,41.705906,-87.72116,41.698566,-87.72088,PULASKI,"LINESTRING (440000.77144463354 4617375.35757909, 440017.43657429033 4616560.302007752)"
61,Pulaski,41.713173,-87.721375,41.705906,-87.72116,PULASKI,"LINESTRING (439989.75737581163 4618182.3194488445, 440000.77144463354 4617375.35757909)"
62,Pulaski,41.72054,-87.72159,41.713173,-87.721375,PULASKI,"LINESTRING (439978.8405782453 4619000.294021072, 439989.75737581163 4618182.3194488445)"
75,Pulaski,41.822994,-87.724304,41.815197,-87.72411,PULASKI,"LINESTRING (439848.71769624186 4630377.318323043, 439857.26220777555 4629511.485615168)"
76,Pulaski,41.836884,-87.7246,41.822994,-87.724304,PULASKI,"LINESTRING (439837.01438134455 4631919.609198407, 439848.71769624186 4630377.318323043)"
82,Pulaski,41.88194,-87.72596,41.87528,-87.72573,PULASKI,"LINESTRING (439766.5549863375 4636922.93139795, 439779.2924644296 4636183.27649572)"
91,Pulaski,41.94117,-87.7275,41.931793,-87.72723,PULASKI,"LINESTRING (439694.4650514972 4643500.299027021, 439708.4014674453 4642459.043349642)"
92,Pulaski,41.95365,-87.72787,41.94117,-87.7275,PULASKI,"LINESTRING (439675.87688265863 4644886.383787226, 439694.4650514972 4643500.299027021)"
93,Pulaski,41.959618,-87.72804,41.95365,-87.72787,PULASKI,"LINESTRING (439666.96147463 4645548.926931996, 439675.87688265863 4644886.383787226)"
99,Ashland,41.72848,-87.66267,41.73579,-87.66288,ASHLAND,"LINESTRING (444886.72721302847 4619842.669167027, 444875.2099031246 4620654.279730295)"
100,Ashland,41.73579,-87.66288,41.743076,-87.66307,ASHLAND,"LINESTRING (444875.2099031246 4620654.279730295, 444865.58110767213 4621463.335548467)"
101,Ashland,41.743076,-87.66307,41.750355,-87.66325,ASHLAND,"LINESTRING (444865.58110767213 4621463.335548467, 444856.5845817825 4622271.540482342)"
111,Ashland,41.82315,-87.66512,41.8305,-87.66538,ASHLAND,"LINESTRING (444763.6996435946 4630354.942845606, 444748.478241699 4631171.2555472795)"
112,Ashland,41.8305,-87.66538,41.837685,-87.66556,ASHLAND,"LINESTRING (444748.478241699 4631171.2555472795, 444740.0862852506 4631968.879924607)"
113,Ashland,41.837685,-87.66556,41.85233,-87.66584,ASHLAND,"LINESTRING (444740.0862852506 4631968.879924607, 444729.2543400102 4633595.005512308)"
114,Ashland,41.85233,-87.66584,41.85779,-87.665955,ASHLAND,"LINESTRING (444729.2543400102 4633595.005512308, 444724.4585890763 4634201.579768964)"
346,Western,41.825935,-87.68472,41.839073,-87.685036,WESTERN,"LINESTRING (443138.4459494397 4630676.907525731, 443124.1015752183 4632135.760433418)"
347,Western,41.839073,-87.685036,41.85203,-87.685455,WESTERN,"LINESTRING (443124.1015752183 4632135.760433418, 443100.74554532836 4633574.781434603)"
348,Western,41.85203,-87.685455,41.857494,-87.6858,WESTERN,"LINESTRING (443100.74554532836 4633574.781434603, 443077.09044871054 4634181.5098207295)"
363,Western,41.95401,-87.688286,41.96131,-87.6885,WESTERN,"LINESTRING (442956.6304338223 4644899.09279357, 442945.43900724716 4645709.89369854)"
366,Western,41.97589,-87.688965,41.983166,-87.68926,WESTERN,"LINESTRING (442919.89018018066 4647328.982883723, 442901.73795608245 4648136.878148036)"
418,79th,41.74985,-87.702415,41.74982,-87.71189,79TH,"LINESTRING (441600.17838134844 4622241.4748987695, 440812.3218557319 4622244.56169766)"
426,95th,41.721058,-87.662636,41.721153,-87.65295,95TH,"LINESTRING (444882.9211585649 4619018.471167859, 445688.9499634532 4619022.901221199)"
427,95th,41.721153,-87.65295,41.72132,-87.64323,95TH,"LINESTRING (445688.9499634532 4619022.901221199, 446497.5747399797 4619035.4499764135)"
449,79th,41.750042,-87.692635,41.74985,-87.702415,79TH,"LINESTRING (442413.55004939775 4622256.058688472, 441600.17838134844 4622241.4748987695)"
450,79th,41.750187,-87.682755,41.750042,-87.692635,79TH,"LINESTRING (443235.12251831376 4622265.587164306, 442413.55004939775 4622256.058688472)"
3,55th,41.793377,-87.70355,41.793552,-87.6938,55TH,"LINESTRING (441545.1959292946 4627074.704101689, 442355.46916997054 4627087.602497785)"
4,55th,41.793552,-87.6938,41.79374,-87.684044,55TH,"LINESTRING (442355.46916997054 4627087.602497785, 443166.38180152175 4627101.858323301)"
5,Garfield,41.79374,-87.684044,41.793777,-87.6743,GARFIELD,"LINESTRING (443166.38180152175 4627101.858323301, 443975.89219943545 4627099.698468036)"
6,Garfield,41.793777,-87.6743,41.793888,-87.66458,GARFIELD,"LINESTRING (443975.89219943545 4627099.698468036, 444783.5619955838 4627105.692119616)"
7,Garfield,41.793888,-87.66458,41.794033,-87.65488,GARFIELD,"LINESTRING (444783.5619955838 4627105.692119616, 445589.9900970031 4627115.598505155)"
133,Ashland,41.728485,-87.66303,41.72122,-87.662865,ASHLAND,"LINESTRING (444856.27293260966 4619843.327233813, 444864.0199651148 4619036.405743605)"
134,Ashland,41.73579,-87.663246,41.728485,-87.66303,ASHLAND,"LINESTRING (444844.75581322494 4620654.514354967, 444856.27293260966 4619843.327233813)"
140,Ashland,41.786747,-87.66458,41.779465,-87.664406,ASHLAND,"LINESTRING (444777.43322324834 4626312.8454733165, 444785.7668974664 4625504.216565078)"
141,Ashland,41.794025,-87.664764,41.786747,-87.66458,ASHLAND,"LINESTRING (444768.46658446285 4627121.056804745, 444777.43322324834 4626312.8454733165)"
142,Ashland,41.80132,-87.66496,41.794025,-87.664764,ASHLAND,"LINESTRING (444758.24976030964 4627930.973115524, 444768.46658446285 4627121.056804745)"
143,Ashland,41.808605,-87.66515,41.80132,-87.66496,ASHLAND,"LINESTRING (444748.66476096446 4628740.038523682, 444758.24976030964 4627930.973115524)"
152,Ashland,41.8833,-87.66705,41.874203,-87.66679,ASHLAND,"LINESTRING (444655.2782736325 4637034.466664606, 444669.5856516552 4636024.161919395)"
159,Ashland,41.932404,-87.66858,41.92515,-87.66833,ASHLAND,"LINESTRING (444571.1704930125 4642487.230542451, 444585.7678404056 4641681.919523968)"
160,Ashland,41.939697,-87.668846,41.932404,-87.66858,ASHLAND,"LINESTRING (444555.3502188164 4643297.211448434, 444571.1704930125 4642487.230542451)"
161,Ashland,41.94699,-87.669044,41.939697,-87.668846,ASHLAND,"LINESTRING (444545.2272872649 4644107.149023214, 444555.3502188164 4643297.211448434)"
169,55th,41.793255,-87.73296,41.793167,-87.74198,55TH,"LINESTRING (439101.41940856184 4627081.567896721, 438352.0709642415 4627078.254268244)"
170,55th,41.793343,-87.72316,41.793255,-87.73296,55TH,"LINESTRING (439916.05675217015 4627084.410600463, 439101.41940856184 4627081.567896721)"
171,55th,41.793415,-87.71361,41.793343,-87.72316,55TH,"LINESTRING (440709.7591324382 4627085.825695144, 439916.05675217015 4627084.410600463)"
179,Garfield,41.79467,-87.63113,41.794437,-87.64516,GARFIELD,"LINESTRING (447563.7974240744 4627171.568467616, 446397.89829283435 4627154.38639241)"
180,Garfield,41.79478,-87.6257,41.79467,-87.63113,GARFIELD,"LINESTRING (448014.57537479297 4627180.556282568, 447563.7974240744 4627171.568467616)"
181,Garfield,41.794937,-87.61598,41.79478,-87.6257,GARFIELD,"LINESTRING (448822.2611733628 4627192.088831533, 448014.57537479297 4627180.556282568)"
189,North,41.909977,-87.70696,41.91008,-87.69704,NORTH,"LINESTRING (441368.42696543905 4640022.771617874, 442191.7189321805 4640027.469742437)"
190,North,41.91008,-87.69704,41.910183,-87.687225,NORTH,"LINESTRING (442191.7189321805 4640027.469742437, 443005.5169461334 4640032.339173937)"
191,North,41.910183,-87.687225,41.910336,-87.67759,NORTH,"LINESTRING (443005.5169461334 4640032.339173937, 443804.80263956665 4640042.922636303)"
192,North,41.910336,-87.67759,41.910492,-87.667694,NORTH,"LINESTRING (443804.80263956665 4640042.922636303, 444625.6007329909 4640053.851917236)"
193,North,41.910492,-87.667694,41.91057,-87.66216,NORTH,"LINESTRING (444625.6007329909 4640053.851917236, 445084.40094497387 4640058.766446461)"
201,North,41.909763,-87.74612,41.909637,-87.75579,NORTH,"LINESTRING (438120.980115085 4640026.559384414, 437318.53482284077 4640019.607086214)"
202,North,41.909893,-87.73626,41.909763,-87.74612,NORTH,"LINESTRING (438938.6115691322 4640033.895348929, 438120.980115085 4640026.559384414)"
203,North,41.910023,-87.726326,41.909893,-87.73626,NORTH,"LINESTRING (439762.56694723305 4640041.271684781, 438938.6115691322 4640033.895348929)"
208,North,41.91061,-87.67758,41.910458,-87.68722,NORTH,"LINESTRING (443805.6762810083 4640073.412380051, 443006.394014753 4640062.828852492)"
209,North,41.910767,-87.66769,41.91061,-87.67758,NORTH,"LINESTRING (444626.4708549947 4640084.341728031, 443805.6762810083 4640073.412380051)"
210,North,41.910843,-87.66216,41.910767,-87.66769,NORTH,"LINESTRING (445084.6363655581 4640089.261179436, 444626.4708549947 4640084.341728031)"
1181,57th,41.792557,-87.5803,41.79278,-87.583885,57TH,"LINESTRING (451785.1189594421 4626907.179410077, 451487.3556567426 4626934.184855181)"
1186,Sheridan,42.005543,-87.6611,41.99821,-87.660576,SHERIDAN,"LINESTRING (445253.7029161774 4650602.998415606, 445291.01640984294 4649788.609194011)"
1189,Clark,41.9897,-87.670166,41.98754,-87.66971,CLARK,"LINESTRING (444489.36013522017 4648849.854196, 444525.402806071 4648609.8318365)"
1193,Dr Martin L King Jr,41.853004,-87.619225,41.84935,-87.61852,MARTIN L KING JR,"LINESTRING (448599.32823501114 4633641.01655979, 448654.66972952965 4633234.851825911)"
1211,Halsted,41.801586,-87.64516,41.808865,-87.64535,HALSTED,"LINESTRING (446403.85517394956 4627948.0808002995, 446394.0774883626 4628756.295171241)"
1220,Halsted,41.867153,-87.64673,41.874336,-87.646935,HALSTED,"LINESTRING (446328.0977041037 4635228.734086807, 446317.0128170668 4636026.379110284)"
1250,Halsted,41.83075,-87.64629,41.82346,-87.64612,HALSTED,"LINESTRING (446333.76987694437 4631186.684014292, 446342.2539083662 4630377.205326308)"
1251,Halsted,41.838047,-87.64647,41.83075,-87.64629,HALSTED,"LINESTRING (446325.2964008899 4631997.010821074, 446333.76987694437 4631186.684014292)"
1264,Halsted,41.93272,-87.6492,41.925453,-87.64895,HALSTED,"LINESTRING (446178.0403523704 4642510.037375802, 446192.80671992694 4641703.037217123)"
1266,Halsted,41.947315,-87.64967,41.93998,-87.64946,HALSTED,"LINESTRING (446151.1053089939 4644130.79841302, 446162.64073047217 4643316.196327768)"
1268,Indiana,41.66331,-87.61787,41.659008,-87.61877,INDIANA,"LINESTRING (448560.7951320944 4612579.507219812, 448482.4151698078 4612102.31512737)"
1285,Chicago,41.896633,-87.624245,41.896736,-87.61705,CHICAGO,"LINESTRING (448217.84327026404 4638488.0034510605, 448814.72563932487 4638495.121684517)"
1287,Chicago,41.896515,-87.632706,41.896633,-87.624245,CHICAGO,"LINESTRING (447515.88913199154 4638480.015091763, 448217.84327026404 4638488.0034510605)"
1288,Chicago,41.896713,-87.632706,41.896496,-87.64774,CHICAGO,"LINESTRING (447516.0515485111 4638502.038997973, 446268.4757924774 4638487.205716554)"
1289,Chicago,41.896297,-87.64774,41.896515,-87.632706,CHICAGO,"LINESTRING (446268.3095161279 4638465.181804057, 447515.88913199154 4638480.015091763)"
1296,State,41.886814,-87.62788,41.896675,-87.6281,STATE,"LINESTRING (447908.6177612076 4637400.019361956, 447898.27600144205 4638494.994928658)"
